time,magnitude,sigma_time,sigma_amp,cov_time_amp,gamma_score,num_picks,num_p_picks,num_s_picks,event_index,x(km),y(km),z(km),longitude,latitude,depth(m),source_file
2015-02-17T23:22:09.685,1.41469,0.99734,0.31689,-0.03644,28.92011,29,15,14,722,151.38164,77.37196,16.26449,-87.27218,38.18446,16264.48848,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-17T23:02:56.728,1.1137,1.43437,0.21088,0.21618,33.0,14,13,1,723,173.50259,-12.67253,0.0,-87.04125,37.36957,0.0,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-18T18:12:48.206,1.61699,1.47131,0.41644,-0.22958,82.47707,78,49,29,729,150.45693,79.98119,27.93358,-87.28218,38.20811,27933.57975,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-18T20:33:42.530,1.35496,1.99722,0.44302,0.29989,22.0,15,12,3,730,165.98027,-14.14328,38.75174,-87.12647,37.3577,38751.73843,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-18T20:59:27.062,1.08684,1.42615,0.26818,0.14165,32.97693,25,16,9,731,176.3945,-8.75572,18.96364,-87.00768,37.4043,18963.63658,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-18T21:31:04.721,1.55702,1.54795,0.43087,0.01523,42.36683,42,18,24,734,150.23601,60.63633,11.48957,-87.28875,38.03393,11489.56758,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-18T21:51:25.265,1.01595,0.84678,0.20457,0.06986,22.83251,23,13,10,736,146.75849,84.84861,12.70218,-87.3234,38.25255,12702.18056,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-18T21:11:42.494,1.25813,0.72639,0.18221,0.00686,17.76818,18,10,8,737,150.53556,83.87273,21.17109,-87.28047,38.24315,21171.08527,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-18T21:20:48.325,1.14475,0.34045,0.44377,-0.01299,12.79015,14,10,4,739,181.01931,-11.05316,12.2563,-86.95603,37.38272,12256.29838,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-18T23:21:03.868,1.3078,0.20542,0.21065,-0.00598,15.96469,16,11,5,745,153.73435,77.75416,6.02189,-87.24525,38.18751,6021.89004,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-18T23:21:05.936,0.57294,0.93527,0.12916,-0.03633,15.0,14,12,2,746,162.73072,51.09785,0.0,-87.14863,37.94588,0.0,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-19T17:58:50.767,1.20751,1.17921,0.27625,0.01804,33.98574,34,19,15,752,149.7539,77.73885,13.12271,-87.29068,38.18803,13122.70819,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-19T18:08:55.896,1.62272,1.48692,0.40302,-0.07604,87.74665,84,57,27,756,147.58094,78.73082,28.91221,-87.31527,38.19732,28912.20898,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-19T18:15:46.089,1.51704,1.13141,0.38814,-0.05995,31.3445,32,20,12,757,145.51139,80.70539,16.32919,-87.33848,38.21544,16329.18651,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-19T19:14:58.081,0.97226,0.80006,0.24666,0.00035,25.81447,26,14,12,759,151.27282,81.65785,16.69364,-87.27252,38.22308,16693.63922,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-19T20:07:11.811,1.15007,0.33729,0.28714,-0.00181,15.48074,16,14,2,760,166.93845,-17.19385,19.98212,-87.11635,37.33006,19982.1156,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-19T21:35:13.069,1.51268,1.22777,0.48031,0.02669,63.89102,57,42,15,762,144.59628,64.38346,19.67148,-87.35222,38.06859,19671.47821,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-19T21:33:55.949,1.23614,0.43668,0.28587,-0.02589,18.81437,19,12,7,763,151.42173,84.42916,20.68497,-87.27023,38.24801,20684.97132,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-19T21:30:37.612,0.57121,2.57216,0.21082,-0.29012,30.98791,24,13,11,765,171.78149,-52.69882,39.02931,-87.0699,37.00938,39029.313,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-19T22:00:18.783,0.62126,1.41978,0.22716,0.05952,23.0,16,10,6,767,175.78235,9.55261,20.84053,-87.01022,37.56931,20840.53144,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-20T19:09:00.938,1.43212,0.88754,0.44975,-0.0163,30.86594,30,22,8,772,154.41453,70.27822,18.89671,-87.2391,38.12006,18896.71281,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-20T20:32:51.046,1.2131,0.82758,0.40854,0.03572,39.01169,37,24,13,777,177.08776,-12.95534,16.84249,-87.00086,37.36635,16842.4902,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-20T21:48:38.677,1.18771,0.55764,0.15497,-0.02664,24.56784,25,16,9,779,152.53653,78.97169,7.19787,-87.25866,38.19867,7197.87077,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-20T21:07:07.057,1.12508,0.87633,0.41317,0.04835,24.48678,26,20,6,780,179.31647,-8.96669,17.41424,-86.97474,37.40184,17414.23677,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-20T21:21:03.894,0.57905,0.81372,0.28605,-0.02839,19.0,14,11,3,782,179.00279,-11.24299,11.76466,-86.97884,37.3814,11764.66212,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-20T23:19:53.274,1.3579,1.1906,0.40831,-0.00979,35.05216,35,18,17,785,150.53182,74.38444,19.01443,-87.2825,38.1577,19014.431,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-21T18:43:07.815,1.41386,1.56842,0.426,-0.10319,57.67617,54,37,17,791,149.82245,81.78753,26.15815,-87.28905,38.22448,26158.14603,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-21T20:49:12.792,1.57096,1.37687,0.4894,0.03386,65.78168,65,45,20,792,146.80309,64.85623,20.05315,-87.32698,38.07249,20053.15194,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-21T23:21:09.890,1.15914,1.41993,0.40681,-0.053,42.20748,41,29,12,798,156.07092,70.95488,16.41336,-87.22007,38.12588,16413.35756,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-22T18:07:18.561,1.4893,1.4246,0.49261,0.04971,61.63371,54,39,15,802,147.15957,81.05336,30.4186,-87.3196,38.21831,30418.59517,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-23T16:09:08.075,1.42854,1.57399,0.4063,-0.08462,39.94491,38,23,15,807,153.80342,74.31639,18.49755,-87.2452,38.15654,18497.54812,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-23T20:44:20.404,1.16275,0.67318,0.16042,0.00054,23.2177,24,17,7,808,167.51143,-14.46366,10.78713,-87.10927,37.35454,10787.12729,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-23T21:38:18.910,1.68068,1.15269,0.39066,-0.10404,47.96377,48,32,16,810,147.53128,79.44069,25.6783,-87.31569,38.20372,25678.29513,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-23T21:44:12.586,1.24214,1.3559,0.31376,-0.03407,23.32836,24,17,7,811,150.99636,82.05457,24.13202,-87.27559,38.22669,24132.02159,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-23T23:24:14.001,1.59332,1.35876,0.42,0.09742,34.98055,35,19,16,816,151.12817,76.2687,22.95729,-87.27531,38.17457,22957.28537,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-24T20:50:45.317,1.56867,1.4839,0.37567,-0.03848,47.88064,48,35,13,824,146.57264,75.20598,24.54771,-87.32749,38.16574,24547.71481,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-24T20:27:54.501,1.28201,1.98127,0.36183,-0.22044,40.0,34,22,12,825,175.74818,3.44078,12.07214,-87.01207,37.51427,12072.13509,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-24T20:42:38.418,1.16161,1.35191,0.22349,0.12169,42.0,30,24,6,826,170.15649,-15.3369,12.8608,-87.07962,37.3462,12860.79541,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-24T21:04:20.216,1.36075,0.36926,0.09784,-0.01203,15.95954,16,12,4,828,150.82989,83.35834,15.1015,-87.27722,38.23846,15101.5021,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-24T21:51:17.430,0.93172,1.68142,0.30663,0.01176,20.9197,19,11,8,830,150.9809,81.78211,18.88181,-87.27582,38.22424,18881.80718,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-24T21:34:25.869,1.24626,0.72422,0.35709,0.02415,26.50922,27,18,9,831,177.39839,-13.51667,14.64457,-86.99749,37.36123,14644.56517,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-25T18:49:53.538,0.89345,0.98808,0.34031,-0.00026,27.0,27,13,14,836,145.32049,80.59322,15.52502,-87.34069,38.21446,15525.01978,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-25T19:09:59.844,1.68359,0.39441,0.25369,0.03873,15.9391,16,10,6,839,153.25114,77.07803,11.12043,-87.25091,38.1815,11120.43265,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-25T20:19:38.852,0.82319,1.58887,0.42896,0.32957,36.0,21,14,7,842,170.19975,-13.69306,5.48426,-87.07876,37.36099,5484.26303,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-25T20:58:20.671,1.06165,0.80976,0.26852,0.00075,22.8038,23,17,6,843,166.94284,-15.87957,17.48321,-87.116,37.34189,17483.20675,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-25T20:58:28.852,1.01545,0.85774,0.11357,-0.05968,10.56768,11,10,1,844,164.64451,-20.67699,10.26799,-87.14299,37.29909,10267.98627,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-25T20:10:33.668,0.93719,1.41036,0.26507,-0.17124,43.0,26,20,6,845,166.88184,-14.91524,13.1312,-87.11647,37.35059,13131.19751,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-25T21:49:02.780,1.77646,1.47708,0.48899,-0.01062,67.94496,65,44,21,846,148.4541,66.76685,22.71794,-87.30778,38.08943,22717.93543,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-25T21:32:32.077,1.29282,1.01439,0.26837,0.02181,27.95484,28,15,13,847,155.81417,79.76933,20.03757,-87.22109,38.2053,20037.5724,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-26T13:30:57.524,1.2456,1.22093,0.36892,-0.0017,19.78487,20,12,8,849,155.22658,71.04725,16.97296,-87.22968,38.12685,16972.9606,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-26T19:08:28.659,1.17197,1.02393,0.2768,-0.0333,33.98946,34,20,14,853,156.5658,74.21119,14.83145,-87.21372,38.15512,14831.45039,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-26T20:07:51.988,1.10387,1.67693,0.25249,0.05424,33.91672,18,14,4,854,170.77796,-14.78544,18.5978,-87.07248,37.35105,18597.80221,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-26T21:32:56.847,1.41069,1.67602,0.46438,-0.07176,25.03413,24,11,13,857,168.48981,94.36557,25.87181,-87.07298,38.33448,25871.81453,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-26T21:04:05.300,1.3598,1.30745,0.35019,0.02813,44.01251,43,32,11,859,180.65949,-12.08025,14.25842,-86.96034,37.37354,14258.4168,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-26T23:19:57.529,1.35514,0.82307,0.43628,0.04824,24.79661,25,16,9,862,155.05378,73.13782,17.37686,-87.2312,38.14571,17376.85911,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-27T15:51:16.456,1.29274,0.8956,0.33994,-0.06283,37.31838,37,23,14,864,150.52402,83.93928,21.31893,-87.28059,38.24375,21318.93183,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-27T17:58:39.953,1.2009,0.99051,0.29855,-0.09941,23.84876,24,14,10,867,149.51149,74.36922,14.33342,-87.29414,38.15773,14333.41911,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-27T18:10:11.902,1.48953,1.727,0.41659,-0.03386,46.17723,47,27,20,868,146.89835,81.61814,27.44587,-87.32246,38.22344,27445.86881,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-27T20:15:57.719,1.16147,1.02481,0.29765,0.5468,33.0,20,17,3,869,173.21005,-3.94206,14.94604,-87.0425,37.44826,14946.04142,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-27T20:27:09.621,0.97466,0.78034,0.26826,0.03451,28.69269,30,22,8,870,166.87654,-16.38472,17.12775,-87.11686,37.33736,17127.75114,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-27T20:52:40.832,0.94621,2.12221,0.19936,0.2003,24.99209,15,12,3,872,176.18531,-15.77083,7.74997,-87.01171,37.34116,7749.96981,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-27T21:40:16.030,1.21811,1.19844,0.34839,-0.02883,59.97933,56,34,22,873,151.56823,79.84958,27.56384,-87.26953,38.20674,27563.84421,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-27T21:48:21.646,1.64702,1.37695,0.40677,0.09905,39.95374,39,26,13,874,147.67372,66.0451,14.45813,-87.31682,38.08306,14458.13166,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-27T23:23:40.623,1.47414,0.2975,0.11564,-0.01524,18.97492,19,12,7,878,153.40581,78.47802,6.52708,-87.24885,38.19408,6527.07731,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-28T17:15:30.764,1.24414,1.13984,0.28125,0.01968,19.97671,20,11,9,882,151.81756,73.05649,11.38589,-87.26812,38.14552,11385.88702,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-28T18:52:55.476,1.54812,1.1349,0.34706,0.08812,31.84074,32,16,16,884,153.05835,78.82229,21.94401,-87.25274,38.19724,21944.00883,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-28T20:47:59.382,1.1329,1.52278,0.25574,0.22799,42.0,29,26,3,885,166.72209,-15.32033,15.82339,-87.11836,37.34697,15823.38868,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-28T20:03:40.124,1.23186,0.5249,0.35642,0.39674,31.0,20,18,2,886,180.93867,-13.3447,5.66319,-86.9575,37.3621,5663.19086,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-28T21:38:41.876,1.37957,1.5783,0.4044,-0.00553,45.7887,46,32,14,887,148.33407,82.11374,22.51208,-87.30597,38.22767,22512.07551,merged_gamma_catalog_2015_Jan_Feb.csv
2015-02-28T22:29:24.568,0.73793,2.76921,0.38078,-0.65948,31.03355,24,21,3,889,125.84859,75.91178,0.0,-87.56379,38.1752,0.0,merged_gamma_catalog_2015_Jan_Feb.csv
2015-07-01T19:58:56.200,2.199,1.71407,1.04819,0.28346,37.38144,33,33,0,24,-67.5292,-167.79239,0.0,-89.7487,35.9857,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-01T22:21:19.843,1.52199,0.78744,0.39781,0.05018,23.76809,23,16,7,29,160.3495,89.84401,0.0,-87.16707,38.29524,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-02T18:45:05.640,1.52285,0.75513,0.39759,0.07098,16.91876,17,10,7,39,157.22606,88.20634,0.0,-87.20312,38.28104,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-02T20:49:17.626,1.51628,0.58852,0.17191,0.03362,18.98677,19,10,9,43,155.24796,81.46744,0.0,-87.22718,38.22069,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-02T21:04:07.729,1.97837,0.85816,0.33708,0.04564,20.7672,21,13,8,45,148.22137,70.54415,16.22082,-87.30965,38.12349,16220.82309,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-03T19:27:56.695,1.67005,1.19247,0.40674,-0.0928,41.84158,41,27,14,68,154.05069,95.13187,0.0,-87.2379,38.34395,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-04T16:58:55.912,2.03978,1.60441,1.06556,0.05193,33.9356,30,30,0,85,-70.086,-167.79239,0.0,-89.77704,35.98551,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-04T17:58:57.733,1.9799,2.26652,1.1063,0.09772,31.92113,30,30,0,86,-52.95722,-167.79239,0.0,-89.58714,35.98661,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-05T06:58:57.098,1.95166,2.13831,1.17196,0.06032,29.0,27,27,0,96,-58.80418,-167.79239,0.0,-89.65197,35.98627,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-07T18:09:30.237,1.49977,1.32224,0.33391,0.05161,28.06103,28,14,14,145,160.36376,88.65652,0.0,-87.16717,38.28454,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-07T19:31:34.569,1.7567,1.53017,0.52661,0.02667,33.87799,33,23,10,148,153.13175,99.89829,0.0,-87.24738,38.38703,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-08T14:03:51.890,1.00479,1.54318,0.25312,-0.41266,14.97778,13,10,3,162,69.65089,78.94269,0.0,-88.20477,38.20855,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-08T16:44:33.328,2.05234,1.63936,0.4556,0.17183,27.4804,27,16,11,164,152.11306,70.34157,22.65075,-87.26532,38.12102,22650.74755,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-09T17:40:17.983,1.82938,1.54933,0.67469,-0.11051,39.98944,38,27,11,185,154.28103,98.4831,0.0,-87.23454,38.37409,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-09T20:32:20.833,1.12903,1.3012,0.31795,0.08086,25.8707,24,14,10,192,156.11797,94.13053,0.0,-87.21448,38.33458,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-10T20:45:13.633,1.71856,1.30252,0.48175,-0.25944,34.98158,34,20,14,211,155.49415,93.90616,0.0,-87.22166,38.33266,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-10T20:27:34.261,2.13538,1.47915,0.46218,0.12067,28.9085,28,18,10,212,153.55635,75.13433,21.1763,-87.24785,38.16394,21176.29748,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-10T20:04:29.251,1.24336,0.3602,0.32269,-0.02058,16.9542,17,11,6,213,157.47165,94.29784,0.0,-87.19897,38.33585,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-10T21:51:10.511,1.09874,0.76131,0.29301,0.00894,16.96444,17,11,6,217,156.00932,93.03927,0.0,-87.21596,38.32477,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-11T11:39:11.038,0.35992,2.43103,0.31674,-0.55897,12.14319,14,12,2,232,27.81623,167.79239,13.93363,-88.6789,39.0111,13933.6309,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-11T16:54:29.701,1.26443,0.53655,0.28157,-0.00693,16.88827,17,12,5,234,156.81212,89.66449,0.0,-87.20753,38.29424,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-11T21:02:07.829,1.71981,1.80719,0.48315,0.28857,39.4232,36,21,15,238,154.21257,100.8016,0.0,-87.23482,38.39498,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-14T17:23:15.104,1.74787,1.48848,0.48453,0.1404,30.79401,29,22,7,302,156.69331,97.71986,0.0,-87.20711,38.3668,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-14T20:19:10.610,1.30138,1.03327,0.74848,-0.57268,11.14672,13,12,1,308,110.23121,118.69922,0.0,-87.73536,38.56261,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-14T20:40:39.813,1.56656,0.72106,0.23689,-0.05887,18.0,18,10,8,310,157.89427,81.54402,0.0,-87.19695,38.22092,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-15T03:57:18.678,0.98551,2.85041,0.4705,-0.48958,35.27144,30,20,10,320,73.95258,58.95009,0.0,-88.15772,38.02812,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-15T18:53:04.200,1.7248,2.11494,0.37253,-0.21727,34.97708,32,12,20,334,147.14487,74.96031,23.96184,-87.32102,38.16344,23961.83798,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-15T18:51:41.129,1.06548,0.87398,0.37893,0.01067,27.90156,27,15,12,335,159.94348,87.80617,0.0,-87.17216,38.27696,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-15T22:25:24.117,1.80772,1.46124,0.45861,-0.01794,24.45064,25,19,6,344,151.88537,94.29948,0.0,-87.26284,38.33682,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-16T20:25:16.876,2.00433,0.81205,0.34401,0.06376,25.96485,26,16,10,361,152.95324,76.6568,11.63344,-87.2544,38.17776,11633.4402,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-17T19:59:58.228,1.86217,1.34458,0.49939,0.07823,28.32887,32,20,12,389,155.67146,95.84554,0.0,-87.21921,38.3501,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-18T18:14:50.954,1.71012,1.155,0.40955,0.01223,22.25482,22,14,8,414,158.06569,89.26647,0.0,-87.19329,38.29044,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-19T17:07:51.411,1.72318,1.41727,0.53,-0.12015,26.77865,27,20,7,433,148.00348,87.61423,19.70769,-87.30861,38.27726,19707.68905,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-19T18:10:05.597,1.36718,0.86148,0.17209,-0.03444,23.84341,24,14,10,436,57.43827,15.52652,10.69432,-88.34923,37.6381,10694.31804,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-20T17:44:55.574,1.80515,0.43437,0.30738,-0.04477,14.8653,15,10,5,462,146.02604,80.84852,14.99454,-87.33258,38.21665,14994.54198,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-21T18:19:21.038,1.53791,0.93957,0.33288,0.02697,15.09542,16,11,5,495,155.34496,85.09154,0.0,-87.22529,38.25331,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-21T20:33:50.858,2.25713,1.00659,0.47346,0.08627,25.39437,26,16,10,499,149.07333,71.49702,20.5972,-87.29974,38.13193,20597.20256,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-21T21:37:43.390,1.67672,1.58697,0.4863,-0.09449,26.98657,27,18,9,504,137.78253,71.92579,16.56215,-87.4284,38.13757,16562.15184,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-21T21:58:55.467,2.1444,1.57077,1.12705,0.04415,29.93803,27,27,0,505,-72.91411,-167.79239,0.0,-89.8084,35.9853,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-22T06:59:21.980,1.61947,1.66887,1.14541,0.3689,30.0,24,24,0,514,-4.59728,-52.15355,0.0,-89.05167,37.03007,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-22T14:23:42.772,1.55811,1.20226,0.49151,-0.03464,26.85868,27,18,9,525,154.36007,96.15393,0.0,-87.23414,38.3531,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-22T20:04:43.472,1.88076,2.77682,0.26787,-0.49172,40.98613,33,27,6,533,184.16459,66.81045,36.28948,-86.90088,38.0833,36289.48403,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-22T20:47:36.088,1.72767,1.82099,0.49426,0.1341,26.95154,27,18,9,535,142.08277,80.69566,17.49211,-87.37762,38.2159,17492.10768,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-23T17:02:53.718,1.72167,1.74175,0.66092,-0.08045,28.91349,28,17,11,556,159.02397,87.09299,0.0,-87.18282,38.2707,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-23T19:44:55.979,2.03676,0.858,0.37885,-0.0928,17.97643,18,10,8,561,149.58439,87.51642,0.0,-87.29057,38.27612,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-23T22:24:02.137,1.89596,1.08106,0.3862,-0.07147,23.64083,24,20,4,569,163.4071,91.50049,0.0,-87.13175,38.30961,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-23T22:58:54.260,1.99082,1.5817,1.18671,0.29975,27.87657,26,26,0,570,-86.66897,-167.79239,0.0,-89.96088,35.98416,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-24T15:41:27.782,1.45869,1.10853,0.35613,0.00469,18.81472,17,11,6,590,164.84867,88.11982,0.0,-87.11605,38.2789,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-24T17:16:00.873,1.8114,1.11853,0.69274,-0.14502,30.9648,31,22,9,592,150.05943,87.20256,18.26426,-87.28521,38.27321,18264.25572,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-24T22:21:01.925,1.49224,1.05729,0.32714,0.12831,19.64407,19,11,8,606,157.48761,87.78605,0.0,-87.20022,38.27721,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-25T10:58:16.979,0.33619,1.63583,0.46553,-0.20973,12.72459,13,11,2,617,79.4712,132.27837,21.16647,-88.08669,38.68815,21166.47072,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-25T17:42:29.190,1.68436,1.37095,0.49188,-0.14952,29.82307,30,20,10,624,151.17988,97.85263,0.0,-87.27015,38.36894,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-26T00:59:30.332,1.57947,1.78556,1.05279,-0.34228,35.91545,26,25,1,632,21.46047,-15.61185,0.0,-88.75776,37.35909,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-26T16:25:47.673,1.17245,1.11959,0.26093,0.14028,13.76875,14,12,2,651,56.17786,21.69767,0.0,-88.36304,37.69378,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-26T19:01:56.296,1.8658,1.15145,0.49368,-0.10003,27.91489,28,19,9,655,155.07256,98.66534,0.0,-87.22545,38.37559,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-27T00:58:55.413,1.98191,1.56472,1.26175,0.20291,25.95541,24,24,0,661,-75.29163,-167.79239,0.0,-89.83475,35.98512,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-27T18:53:54.289,1.37645,1.74901,0.29901,-0.04984,27.79483,25,15,10,691,156.57993,88.19561,0.0,-87.2105,38.28105,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-28T20:26:46.073,2.05358,1.60956,0.4129,0.05093,32.75592,30,14,16,720,152.11172,78.47439,23.6251,-87.26362,38.19427,23625.10482,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-28T21:53:48.574,1.68854,1.52766,0.53654,0.03772,20.20082,20,12,8,725,133.02997,48.2909,20.99282,-87.48695,37.92541,20992.82368,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-29T00:16:34.155,1.90235,2.09257,0.46733,-0.27381,32.31566,33,18,15,731,95.70575,63.60771,35.02862,-87.90937,38.06805,35028.61606,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-29T13:19:38.754,1.60388,1.42366,0.45774,0.1334,21.84008,22,15,7,744,140.69077,78.13189,16.79272,-87.39402,38.19302,16792.7186,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-30T12:20:22.760,2.25379,1.77985,0.51924,-0.55393,25.6833,25,17,8,771,164.22379,102.47071,0.0,-87.11989,38.40825,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
2015-07-30T18:58:55.211,2.21278,1.66985,1.022,0.19487,31.0,29,29,0,783,-77.64964,-167.79239,0.0,-89.86089,35.98493,0.0,merged_gamma_catalog_2015_Jul_Aug.csv
