time,magnitude,sigma_time,sigma_amp,cov_time_amp,gamma_score,num_picks,num_p_picks,num_s_picks,event_index,x(km),y(km),z(km),longitude,latitude,depth(m),source_file,time_central
2015-08-27T05:58:54.576,2.10152,1.49274,1.20978,0.16498,28.0,26,26,0,1575,-80.59822,-167.79239,41.0,-89.89358,35.98469,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-27T00:58:54.576
2015-08-27T06:58:53.335,1.81843,1.05691,1.35269,-0.01589,23.0,20,20,0,1576,-94.22623,-167.79239,41.0,-90.04466,35.98344,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-27T01:58:53.335
2015-08-27T07:59:48.466,0.65269,1.98999,1.453,0.10433,14.67584,16,14,2,1577,84.76627,77.32866,41.0,-88.0324,38.19273,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-27T02:59:48.466
2015-08-27T07:59:48.464,0.574,1.10568,0.44146,-0.16923,7.32416,6,6,0,1578,40.80045,167.79239,41.0,-88.52902,39.0106,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-27T02:59:48.464
2015-08-27T08:58:53.412,1.81383,1.30545,1.48736,0.03347,16.27836,19,19,0,1579,-92.0622,-167.79239,41.0,-90.02067,35.98365,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-27T03:58:53.412
2015-08-27T09:58:52.435,1.93072,1.62693,1.23471,0.05662,24.0,23,23,0,1580,-103.15898,-167.79239,41.0,-90.14368,35.98252,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-27T04:58:52.435
2015-08-27T10:58:55.674,2.32737,1.77656,1.37881,0.2319,23.92355,22,22,0,1581,-68.3659,-167.79239,41.0,-89.75797,35.98564,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-27T05:58:55.674
2015-08-27T11:58:54.064,2.18102,1.68488,1.15118,0.17479,29.91361,28,28,0,1582,-85.10679,-167.79239,41.0,-89.94356,35.9843,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-27T06:58:54.064
2015-08-28T00:58:53.620,2.00223,1.49883,1.15008,0.18506,25.93436,25,25,0,1603,-87.0895,-167.79239,41.0,-89.96554,35.98412,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-27T19:58:53.620
2015-08-28T01:58:54.576,1.97416,1.66415,1.09906,0.27111,33.99902,31,31,0,1604,-78.70046,-167.79239,41.0,-89.87254,35.98484,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-27T20:58:54.576
2015-08-28T02:58:55.048,2.06418,1.60896,1.21884,-0.01125,26.96636,26,26,0,1605,-76.67872,-167.79239,41.0,-89.85013,35.98501,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-27T21:58:55.048
2015-08-28T04:58:55.903,1.88932,1.79189,1.176,0.15624,29.0,25,25,0,1606,-63.53399,-167.79239,41.0,-89.70441,35.98597,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-27T23:58:55.903
2015-08-28T05:59:30.320,1.30438,1.93644,1.20148,0.17524,28.9637,25,25,0,1607,12.07762,-7.33876,41.0,-88.86354,37.4338,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T00:59:30.320
2015-08-28T06:58:53.967,1.99545,1.53924,1.22197,0.05735,27.0,26,26,0,1608,-86.46215,-167.79239,41.0,-89.95859,35.98418,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T01:58:53.967
2015-08-28T07:58:57.660,1.95534,1.70234,1.30406,-0.08565,20.0,19,19,0,1609,-51.40649,-167.79239,41.0,-89.56995,35.9867,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T02:58:57.660
2015-08-28T08:58:53.702,1.98677,1.46854,1.27256,-0.01369,25.97175,25,25,0,1610,-86.79432,-167.79239,41.0,-89.96227,35.98415,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T03:58:53.702
2015-08-28T09:58:55.869,1.95525,1.4443,1.26892,0.10846,26.0,23,23,0,1611,-68.31892,-167.79239,41.0,-89.75745,35.98564,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T04:58:55.869
2015-08-28T10:58:55.338,1.9488,1.84042,1.31512,0.08931,29.99043,29,29,0,1612,-71.90578,-167.79239,41.0,-89.79722,35.98538,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T05:58:55.338
2015-08-28T11:58:55.131,2.24762,1.7115,1.2403,0.0182,28.0,25,25,0,1613,-75.66234,-167.79239,41.0,-89.83886,35.98509,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T06:58:55.131
2015-08-29T00:58:54.387,2.00849,1.68418,1.11571,0.33532,27.85425,26,26,0,1633,-79.11471,-167.79239,41.0,-89.87714,35.98481,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T19:58:54.387
2015-08-29T01:58:56.051,2.00794,1.70037,1.2271,0.20838,25.83171,24,24,0,1634,-65.1631,-167.79239,41.0,-89.72247,35.98586,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T20:58:56.051
2015-08-29T02:58:55.999,1.95132,1.81144,1.09485,0.12133,32.86255,31,31,0,1635,-63.62255,-167.79239,41.0,-89.70539,35.98596,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T21:58:55.999
2015-08-29T03:58:54.821,1.86225,1.49452,1.24049,0.10435,26.95466,26,26,0,1636,-78.53012,-167.79239,41.0,-89.87066,35.98486,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T22:58:54.821
2015-08-29T04:59:38.674,1.07848,1.08718,1.04639,-0.35329,16.13422,15,15,0,1637,168.34684,167.79239,41.0,-87.05706,38.99562,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T23:59:38.674
2015-08-29T04:59:47.919,0.49806,2.01087,1.4939,-0.0697,7.86578,8,8,0,1638,46.21347,167.79239,41.0,-88.46653,39.01034,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-28T23:59:47.919
2015-08-29T05:58:55.286,1.91833,1.83458,1.07095,0.3958,30.94635,28,28,0,1639,-68.88809,-167.79239,41.0,-89.76376,35.9856,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-29T00:58:55.286
2015-08-29T06:58:52.671,1.94934,1.17456,1.15155,0.18987,27.0,24,24,0,1640,-98.6791,-167.79239,41.0,-90.09402,35.983,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-29T01:58:52.671
2015-08-29T07:58:52.726,1.77982,1.63515,1.3506,0.08218,23.0,23,23,0,1641,-100.28929,-167.79239,41.0,-90.11187,35.98283,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-29T02:58:52.726
2015-08-29T08:58:53.021,1.74976,1.34591,1.51742,0.21437,19.0,18,18,0,1642,-96.40149,-167.79239,41.0,-90.06877,35.98323,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-29T03:58:53.021
2015-08-29T09:59:34.454,0.97929,2.4382,1.30773,-0.64469,25.0,19,19,0,1643,189.56603,167.79239,41.0,-86.81228,38.99136,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-29T04:59:34.454
2015-08-29T10:58:56.347,1.88823,1.83797,1.10623,0.12102,35.0,32,32,0,1644,-61.5903,-167.79239,41.0,-89.68286,35.9861,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-29T05:58:56.347
2015-08-29T11:58:54.055,2.01605,1.64651,1.22902,0.15289,30.90652,29,29,0,1645,-83.53905,-167.79239,41.0,-89.92618,35.98443,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-29T06:58:54.055
2015-08-30T00:58:56.523,1.90881,1.93999,1.10156,0.04424,34.0,31,31,0,1664,-59.4866,-167.79239,41.0,-89.65953,35.98623,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-29T19:58:56.523
2015-08-30T01:58:53.428,1.90273,1.51488,1.1805,0.15411,28.98842,27,27,0,1665,-90.59839,-167.79239,41.0,-90.00444,35.98379,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-29T20:58:53.428
2015-08-30T02:58:53.823,1.76309,1.52051,1.22566,0.12686,28.0,26,26,0,1666,-87.07702,-167.79239,41.0,-89.96541,35.98412,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-29T21:58:53.823
2015-08-30T03:59:11.507,1.70946,1.51258,1.23614,2.22339,27.0,23,23,0,1667,-26.17277,-99.66507,41.0,-89.2925,36.6016,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-29T22:59:11.507
2015-08-30T04:58:54.465,1.96093,1.33281,1.34462,0.27341,19.0,19,19,0,1668,-80.28202,-167.79239,41.0,-89.89008,35.98471,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-29T23:58:54.465
2015-08-30T05:58:55.040,1.87824,1.5329,1.17512,0.11341,29.88396,29,29,0,1669,-74.34163,-167.79239,41.0,-89.82422,35.98519,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T00:58:55.040
2015-08-30T06:58:55.566,1.76691,1.43804,1.31259,0.01897,25.0,23,23,0,1670,-72.64914,-167.79239,41.0,-89.80546,35.98532,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T01:58:55.566
2015-08-30T07:58:55.920,1.74444,1.65036,1.29781,0.0591,25.0,24,24,0,1671,-65.80487,-167.79239,41.0,-89.72958,35.98582,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T02:58:55.920
2015-08-30T08:58:54.595,1.74884,1.68261,1.26599,0.31501,27.0,25,25,0,1672,-78.31137,-167.79239,41.0,-89.86823,35.98488,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T03:58:54.595
2015-08-30T09:58:55.925,1.88661,1.97098,1.19705,0.19584,29.95309,27,27,0,1673,-64.87018,-167.79239,41.0,-89.71922,35.98588,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T04:58:55.925
2015-08-30T10:58:54.608,1.84403,1.58347,1.28238,0.19507,33.93642,29,29,0,1674,-76.80812,-167.79239,41.0,-89.85157,35.985,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T05:58:54.608
2015-08-30T11:31:14.444,-0.09773,2.25362,0.2831,-0.23214,9.0,9,7,2,1675,57.01723,105.14684,10.22023,-88.34691,38.44548,10220.22684,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T06:31:14.444
2015-08-30T11:59:39.675,1.01814,2.47925,1.17736,0.46693,30.0,24,24,0,1676,129.24855,167.79239,41.0,-87.50818,39.00215,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T06:59:39.675
2015-08-31T00:58:55.012,2.02343,1.61144,1.14674,0.39477,27.0,26,26,0,1688,-73.45828,-167.79239,41.0,-89.81443,35.98526,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T19:58:55.012
2015-08-31T01:58:54.339,1.91404,1.75786,1.28118,0.31247,25.0,24,24,0,1689,-80.40783,-167.79239,41.0,-89.89147,35.9847,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T20:58:54.339
2015-08-31T02:59:38.585,0.99717,2.05924,1.30668,-0.14697,23.09004,20,20,0,1690,150.724,167.79239,41.0,-87.26038,38.99878,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T21:59:38.585
2015-08-31T03:58:55.594,1.70106,1.70611,1.25837,0.02272,27.0,25,25,0,1691,-68.94707,-167.79239,41.0,-89.76442,35.9856,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T22:58:55.594
2015-08-31T04:58:54.353,1.86839,1.71475,1.17763,0.35639,27.0,26,26,0,1692,-80.68226,-167.79239,41.0,-89.89451,35.98468,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-30T23:58:54.353
2015-08-31T05:58:53.949,1.92256,1.75019,1.16514,0.19453,27.07798,26,26,0,1693,-85.44533,-167.79239,41.0,-89.94732,35.98427,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-31T00:58:53.949
2015-08-31T06:58:54.509,1.89752,0.76126,0.59499,-0.12755,18.63546,19,19,0,1694,-82.80067,-167.79239,41.0,-89.918,35.9845,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-31T01:58:54.509
2015-08-31T07:58:54.651,1.87901,1.69323,1.14803,0.13207,28.0,26,26,0,1695,-78.53947,-167.79239,41.0,-89.87076,35.98486,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-31T02:58:54.651
2015-08-31T08:58:55.260,1.89504,1.63836,1.16517,0.22972,27.0,26,26,0,1696,-70.84671,-167.79239,41.0,-89.78548,35.98546,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-31T03:58:55.260
2015-08-31T09:58:53.928,1.74785,1.80138,1.30104,0.16569,25.0,24,24,0,1697,-84.45796,-167.79239,41.0,-89.93637,35.98435,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-31T04:58:53.928
2015-08-31T10:58:53.703,1.83593,1.54648,1.28629,0.13243,25.0,24,24,0,1698,-86.62857,-167.79239,41.0,-89.96043,35.98416,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-31T05:58:53.703
2015-08-31T11:58:55.506,2.0046,1.6907,1.13679,0.07711,29.89916,26,26,0,1699,-68.77442,-167.79239,41.0,-89.7625,35.98561,41000.0,merged_gamma_catalog_2015_Jul_Aug.csv,2015-08-31T06:58:55.506
2015-03-01T02:49:09.915,-0.54775,1.42052,1.2314,0.17955,7.0,7,5,2,1,89.05167,102.94632,0.0,-87.98029,38.42307,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-02-28T20:49:09.915
2015-03-01T08:35:01.353,1.04923,2.62108,0.27081,-0.52531,33.0,20,13,7,2,155.59907,18.09313,41.0,-87.23679,37.64986,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-01T02:35:01.353
2015-03-03T10:56:43.605,0.77668,2.57263,0.20807,-0.25597,23.85479,21,18,3,20,187.42493,9.28582,41.0,-86.87856,37.56462,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-03T04:56:43.605
2015-03-03T12:55:16.157,-0.1953,0.99394,0.42727,-0.11866,9.1224,11,8,3,21,77.15277,97.22473,1.11831,-88.11715,38.37263,1118.31458,merged_gamma_catalog_2015_Mar_April.csv,2015-03-03T06:55:16.157
2015-03-03T12:54:53.716,0.87056,2.38733,0.44993,-0.80975,34.90667,20,12,8,22,210.16154,-16.12395,39.95612,-86.6286,37.33091,39956.11517,merged_gamma_catalog_2015_Mar_April.csv,2015-03-03T06:54:53.716
2015-03-09T03:26:18.677,1.06687,1.71177,0.20518,-0.11026,18.89078,19,15,4,107,-3.75988,92.41273,27.53745,-89.043,38.33256,27537.44563,merged_gamma_catalog_2015_Mar_April.csv,2015-03-08T22:26:18.677
2015-03-09T03:26:27.685,0.22492,2.03154,0.40555,-0.328,11.0,11,10,1,108,91.98148,-36.43015,10.61085,-87.96437,37.16721,10610.8533,merged_gamma_catalog_2015_Mar_April.csv,2015-03-08T22:26:27.685
2015-03-09T03:26:37.207,0.23371,0.61567,0.21513,-0.01038,5.97405,6,6,0,109,187.26076,-6.65332,41.0,-86.88447,37.42111,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-08T22:26:37.207
2015-03-10T00:59:53.094,0.77124,0.87663,0.58966,0.10996,7.0,7,5,2,127,137.72922,110.48733,0.0,-87.42156,38.48487,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-09T19:59:53.094
2015-03-12T01:20:17.822,0.22819,1.917,0.33066,-0.09623,10.91825,10,7,3,166,179.37834,-70.89084,22.5501,-86.98892,36.8441,22550.10132,merged_gamma_catalog_2015_Mar_April.csv,2015-03-11T20:20:17.822
2015-03-12T06:59:11.709,1.83228,2.06804,1.0331,-1.41657,70.0,39,39,0,167,-31.85087,-96.29007,41.0,-89.3561,36.63184,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-12T01:59:11.709
2015-03-12T09:59:41.308,1.04647,2.93379,1.06626,-1.78719,70.0,39,39,0,168,94.43486,30.9327,41.0,-87.92812,37.77384,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-12T04:59:41.308
2015-03-15T03:59:27.911,1.33469,2.43435,0.80857,-1.4115,59.0,36,36,0,219,19.49016,-21.76614,41.0,-88.78016,37.30368,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-14T22:59:27.911
2015-03-16T03:18:07.561,0.69975,2.80727,0.25856,-0.37063,46.93884,29,14,15,228,147.78595,28.86801,40.95626,-87.32312,37.7482,40956.26489,merged_gamma_catalog_2015_Mar_April.csv,2015-03-15T22:18:07.561
2015-03-16T04:58:52.719,2.08957,2.14221,0.5819,-1.10193,68.0,38,38,0,229,-100.98077,-167.79239,41.0,-90.11953,35.98276,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-15T23:58:52.719
2015-03-16T05:50:07.183,-0.12535,0.88406,0.2896,-0.0695,6.56692,8,6,2,230,-14.95739,146.30941,0.10695,-89.1722,38.81793,106.94766,merged_gamma_catalog_2015_Mar_April.csv,2015-03-16T00:50:07.183
2015-03-16T08:58:54.245,2.03432,1.96876,0.65316,-1.3007,75.9802,46,46,0,231,-86.71621,-167.79239,41.0,-89.96141,35.98415,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-16T03:58:54.245
2015-03-17T11:57:00.607,0.06966,2.58458,0.82219,0.81183,6.99981,7,6,1,242,67.61245,115.39152,0.0,-88.22458,38.53703,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-17T06:57:00.607
2015-03-18T05:48:50.643,0.48723,2.04829,0.28473,-0.25506,15.6893,16,16,0,267,185.47262,-27.18704,41.0,-86.90981,37.23654,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-18T00:48:50.643
2015-03-20T01:59:47.330,0.49349,1.71791,0.3389,0.1575,6.0,6,5,1,306,96.751,45.11179,41.0,-87.89994,37.90133,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-19T20:59:47.330
2015-03-21T00:59:23.166,1.5252,2.27062,0.43694,-0.74184,55.0,38,38,0,322,-11.87385,-41.04629,41.0,-89.13362,37.13008,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-20T19:59:23.166
2015-03-21T10:09:06.714,2.4119,0.53077,0.1816,-0.0037,11.04476,12,12,0,323,-334.58478,-122.2706,41.0,-92.72662,36.33935,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-21T05:09:06.714
2015-03-21T11:18:41.557,1.84485,0.10415,0.23416,0.0063,6.99026,7,7,0,324,-283.48029,-167.79239,41.0,-92.14141,35.94619,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-21T06:18:41.557
2015-03-22T06:59:06.149,1.71673,2.1936,0.60655,-0.77666,46.0,34,34,0,335,-72.89438,-104.6972,41.0,-89.81414,36.55381,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-22T01:59:06.149
2015-03-23T05:01:01.607,1.91035,2.60559,0.36891,-1.46091,59.0,33,29,4,339,134.02694,28.8581,41.0,-87.4792,37.75022,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-23T00:01:01.607
2015-03-23T07:26:02.716,0.58983,2.28412,0.18293,-0.01683,17.98975,18,13,5,340,-27.57987,142.17132,26.13527,-89.31736,38.78035,26135.26762,merged_gamma_catalog_2015_Mar_April.csv,2015-03-23T02:26:02.716
2015-03-24T00:29:09.880,0.27475,1.45951,0.27804,0.01966,10.44078,11,7,4,355,36.43974,116.76929,0.0,-88.58201,38.55124,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-23T19:29:09.880
2015-03-24T09:59:41.772,1.04138,2.68425,0.74307,-0.19178,59.0,35,34,1,356,78.67253,43.08345,41.0,-88.10569,37.88479,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-24T04:59:41.772
2015-03-25T01:54:54.039,0.46887,2.11251,0.4965,0.2308,8.89996,8,5,3,382,51.09521,94.89168,0.0,-88.41548,38.35346,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-24T20:54:54.039
2015-03-25T01:55:50.451,-1.15808,1.79198,1.32411,0.76002,9.98448,10,5,5,383,43.07106,130.9495,0.0,-88.50508,38.67867,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-24T20:55:50.451
2015-03-25T02:04:31.470,0.2326,0.82293,0.26852,-0.00778,8.63867,9,5,4,384,8.40262,152.90398,0.0,-88.90318,38.87741,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-24T21:04:31.470
2015-03-25T02:14:10.539,1.70951,0.57689,0.60746,0.08357,6.97209,7,6,1,385,-40.48252,108.50403,4.96185,-89.46389,38.47661,4961.85335,merged_gamma_catalog_2015_Mar_April.csv,2015-03-24T21:14:10.539
2015-03-25T02:10:45.756,0.7219,3.12028,0.29377,0.52188,23.0,10,5,5,386,20.63902,159.12104,0.0,-88.76201,38.9332,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-24T21:10:45.756
2015-03-25T04:59:50.430,0.73329,1.76818,0.46032,0.23434,11.0,10,5,5,387,45.87781,167.79239,41.0,-88.47041,39.01036,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-24T23:59:50.430
2015-03-25T05:02:16.503,0.52508,0.58948,0.58027,-0.00782,9.73147,9,6,3,388,59.99547,94.90697,0.0,-88.31367,38.35305,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T00:02:16.503
2015-03-25T05:05:05.238,0.28945,0.15353,0.23537,-0.00149,6.94899,7,5,2,389,42.12706,93.77665,0.0,-88.51814,38.34388,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T00:05:05.238
2015-03-25T05:31:22.612,0.08995,0.60448,0.49159,-0.00389,9.94661,9,5,4,390,57.16086,93.00122,0.0,-88.34624,38.33607,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T00:31:22.612
2015-03-25T05:33:05.952,0.31912,2.34728,0.46993,0.38033,15.57123,11,5,6,391,29.01279,151.94602,0.0,-88.66575,38.86835,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T00:33:05.952
2015-03-25T05:37:59.467,-0.22639,2.27682,1.04374,0.10498,11.0,9,6,3,392,82.77818,107.81698,0.0,-88.05156,38.46754,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T00:37:59.467
2015-03-25T05:10:21.570,-0.64905,1.17297,0.4235,0.1563,9.0043,9,5,4,393,52.17721,125.07672,0.0,-88.40088,38.62529,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T00:10:21.570
2015-03-25T05:54:53.869,0.75801,0.52624,0.29541,0.03425,6.64054,7,5,2,394,69.90937,114.93332,16.15165,-88.19829,38.53272,16151.64681,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T00:54:53.869
2015-03-25T05:21:29.711,0.65966,0.43467,0.23757,0.03688,6.95483,7,6,1,395,99.9109,153.95405,0.0,-87.84873,38.88131,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T00:21:29.711
2015-03-26T03:57:52.631,0.12468,1.42029,0.67998,-1.88122,19.21211,10,5,5,417,49.38277,127.68841,0.0,-88.43278,38.64897,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T22:57:52.631
2015-03-26T03:58:07.603,0.49564,1.71539,0.53896,-0.2221,10.75253,11,6,5,418,54.45024,98.08109,0.0,-88.37686,38.38199,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T22:58:07.603
2015-03-26T03:55:17.303,1.74411,0.63586,0.64341,0.01685,6.98324,7,5,2,419,-25.79264,127.52647,0.0,-89.29626,38.6485,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T22:55:17.303
2015-03-26T03:56:23.167,1.0439,2.68231,0.53013,-0.68771,28.95107,14,6,8,420,58.34839,143.02417,0.0,-88.32853,38.78656,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T22:56:23.167
2015-03-26T03:40:57.544,0.17626,1.61025,0.33617,-0.00989,7.0,7,5,2,421,86.08857,142.28814,0.0,-88.00942,38.77769,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T22:40:57.544
2015-03-26T03:21:36.683,0.84764,1.13806,0.11883,-0.0913,13.34154,14,14,0,422,229.71653,-47.49433,41.0,-86.41777,37.04381,41000.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T22:21:36.683
2015-03-26T04:28:48.037,0.32982,0.83957,0.17483,-0.05093,8.9845,9,5,4,423,-3.19596,133.08966,0.0,-89.03673,38.69897,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T23:28:48.037
2015-03-26T04:50:32.219,0.81656,0.36877,0.29183,-0.04771,7.2087,9,6,3,424,60.73072,106.59591,37.5892,-88.30426,38.45829,37589.19702,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T23:50:32.219
2015-03-26T04:41:26.792,0.77824,0.63639,0.70506,-0.21838,8.2852,8,6,2,425,60.35778,86.50973,0.0,-88.31023,38.27738,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T23:41:26.792
2015-03-26T04:54:12.143,1.40554,1.97181,0.56824,-0.38134,7.97162,8,5,3,426,-55.92254,167.79239,0.0,-89.64554,39.00978,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T23:54:12.143
2015-03-26T04:52:05.275,1.0938,2.49973,0.68411,0.19763,9.0,7,6,1,427,-1.55714,115.0405,0.0,-89.01786,38.5364,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T23:52:05.275
2015-03-26T04:55:23.544,0.14457,1.87783,0.39673,-2.01751,9.0,8,5,3,428,54.10331,123.33858,0.0,-88.3789,38.60952,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T23:55:23.544
2015-03-26T04:00:32.498,0.74011,2.31054,0.29425,-0.20952,7.80906,8,5,3,429,128.35731,89.12673,20.74265,-87.5328,38.29387,20742.64576,merged_gamma_catalog_2015_Mar_April.csv,2015-03-25T23:00:32.498
2015-03-26T05:05:33.538,-0.06595,1.14749,0.25781,-0.10669,8.74109,9,6,3,430,51.70827,125.35358,0.0,-88.40624,38.62781,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-26T00:05:33.538
2015-03-26T05:13:08.016,0.45086,1.63653,0.51597,-0.78141,22.09874,18,10,8,431,76.42811,93.46002,0.0,-88.12585,38.33878,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-26T00:13:08.016
2015-03-26T05:32:50.254,0.40285,2.47269,0.98457,-0.7618,10.0,9,5,4,432,65.39204,119.34867,0.0,-88.24968,38.57283,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-26T00:32:50.254
2015-03-26T06:26:52.160,-0.24309,0.44729,0.59597,0.01552,6.5969,8,5,3,433,64.7589,125.25118,0.0,-88.2564,38.62604,0.0,merged_gamma_catalog_2015_Mar_April.csv,2015-03-26T01:26:52.160
2015-03-26T07:01:17.836,0.83386,0.05951,0.18251,0.00115,5.64422,6,5,1,434,133.19332,10.33955,40.77085,-87.49203,37.58354,40770.85477,merged_gamma_catalog_2015_Mar_April.csv,2015-03-26T02:01:17.836
